user_id,restaurant_id,rating,timestamp
U078,R116,2,2025-06-18 11:16:13.532308
U038,R115,5,2024-12-26 11:16:13.532312
U099,R113,1,2024-07-28 11:16:13.532316
U045,R096,4,2025-06-18 11:16:13.532320
U082,R182,5,2024-12-06 11:16:13.532324
U076,R182,3,2025-07-02 11:16:13.532328
U024,R033,1,2025-02-10 11:16:13.532332
U096,R180,3,2024-12-24 11:16:13.532336
U067,R009,2,2025-02-24 11:16:13.532340
U060,R124,4,2024-09-01 11:16:13.532345
U025,R030,5,2025-01-29 11:16:13.532349
U034,R133,1,2025-06-22 11:16:13.532353
U010,R140,1,2024-11-24 11:16:13.532357
U025,R177,1,2024-07-24 11:16:13.532361
U056,R195,2,2024-07-15 11:16:13.532365
U082,R177,3,2024-08-31 11:16:13.532369
U027,R159,4,2024-10-15 11:16:13.532373
U005,R163,2,2025-05-22 11:16:13.532377
U004,R042,2,2025-03-25 11:16:13.532381
U055,R135,5,2024-07-27 11:16:13.532385
U085,R200,5,2024-12-18 11:16:13.532389
U065,R017,1,2025-02-15 11:16:13.532393
U049,R195,4,2024-07-19 11:16:13.532397
U075,R062,5,2024-11-20 11:16:13.532401
U095,R145,4,2024-12-21 11:16:13.532405
U047,R126,2,2024-11-12 11:16:13.532409
U091,R188,4,2024-09-21 11:16:13.532413
U050,R020,4,2024-10-20 11:16:13.532417
U022,R192,4,2024-10-22 11:16:13.532422
U039,R110,2,2025-04-12 11:16:13.532426
U060,R042,2,2024-09-24 11:16:13.532430
U044,R075,1,2025-05-15 11:16:13.532434
U068,R173,1,2025-02-21 11:16:13.532438
U076,R001,5,2024-11-09 11:16:13.532442
U100,R112,3,2024-08-21 11:16:13.532446
U098,R026,4,2025-02-10 11:16:13.532450
U075,R165,3,2025-04-25 11:16:13.532454
U079,R051,3,2024-07-13 11:16:13.532458
U087,R098,2,2024-08-12 11:16:13.532462
U065,R171,3,2024-11-30 11:16:13.532466
U055,R077,5,2024-09-29 11:16:13.532470
U039,R028,1,2025-02-17 11:16:13.532474
U052,R184,3,2024-09-07 11:16:13.532478
U019,R142,3,2025-03-30 11:16:13.532482
U091,R099,2,2025-04-26 11:16:13.532486
U093,R025,2,2024-08-24 11:16:13.532490
U061,R051,2,2025-03-08 11:16:13.532494
U025,R103,5,2025-07-10 11:16:13.532498
U053,R064,4,2024-12-21 11:16:13.532502
U076,R100,5,2024-10-22 11:16:13.532506
U006,R003,3,2025-03-21 11:16:13.532510
U039,R105,3,2024-10-26 11:16:13.532514
U029,R133,4,2024-11-25 11:16:13.532518
U042,R160,1,2024-08-21 11:16:13.532522
U011,R087,1,2025-04-22 11:16:13.532526
U054,R002,4,2025-02-28 11:16:13.532530
U047,R052,3,2025-02-13 11:16:13.532534
U072,R016,1,2024-11-24 11:16:13.532538
U097,R107,3,2024-10-20 11:16:13.532542
U024,R132,4,2025-05-22 11:16:13.532546
U094,R037,5,2025-04-28 11:16:13.532550
U078,R112,2,2025-05-10 11:16:13.532554
U080,R194,3,2025-02-07 11:16:13.532558
U062,R045,2,2024-07-18 11:16:13.532562
U073,R176,2,2025-03-20 11:16:13.532566
U092,R026,4,2025-04-14 11:16:13.532571
U061,R017,4,2025-02-08 11:16:13.532575
U022,R110,1,2024-11-23 11:16:13.532579
U051,R179,1,2024-10-19 11:16:13.532583
U020,R105,2,2024-10-16 11:16:13.532587
U072,R105,3,2025-03-10 11:16:13.532591
U006,R170,3,2024-10-16 11:16:13.532595
U015,R022,2,2025-03-22 11:16:13.532598
U051,R120,4,2024-10-09 11:16:13.532602
U089,R195,3,2024-07-13 11:16:13.532606
U012,R169,3,2024-07-30 11:16:13.532610
U034,R065,3,2025-01-20 11:16:13.532614
U090,R083,3,2024-12-31 11:16:13.532618
U036,R166,3,2024-11-08 11:16:13.532622
U063,R152,4,2024-09-15 11:16:13.532626
U071,R156,4,2024-11-17 11:16:13.532630
U035,R119,5,2025-04-13 11:16:13.532634
U064,R186,1,2025-01-14 11:16:13.532638
U060,R122,2,2025-05-15 11:16:13.532642
U057,R019,4,2024-10-21 11:16:13.532646
U038,R067,4,2025-04-29 11:16:13.532650
U088,R122,5,2024-12-20 11:16:13.532654
U086,R174,1,2024-11-09 11:16:13.532658
U032,R089,5,2025-06-21 11:16:13.532662
U015,R062,2,2025-07-01 11:16:13.532666
U058,R153,1,2024-11-22 11:16:13.532670
U009,R049,1,2024-10-03 11:16:13.532674
U042,R120,4,2024-10-20 11:16:13.532678
U003,R075,5,2024-08-06 11:16:13.532682
U086,R038,3,2024-07-29 11:16:13.532686
U089,R172,5,2025-05-16 11:16:13.532690
U048,R045,5,2025-04-05 11:16:13.532694
U095,R036,1,2025-04-14 11:16:13.532698
U091,R136,3,2025-03-29 11:16:13.532702
U070,R160,1,2025-01-18 11:16:13.532706
U076,R014,3,2025-05-21 11:16:13.532710
U044,R142,5,2025-02-03 11:16:13.532715
U088,R001,5,2024-12-01 11:16:13.532719
U087,R166,5,2024-07-18 11:16:13.532723
U033,R110,1,2024-09-14 11:16:13.532727
U009,R041,3,2024-10-24 11:16:13.532731
U060,R177,3,2024-12-13 11:16:13.532735
U006,R167,1,2024-08-05 11:16:13.532739
U082,R025,3,2024-09-02 11:16:13.532743
U028,R196,2,2024-11-03 11:16:13.532747
U076,R080,2,2025-04-20 11:16:13.532751
U034,R197,3,2025-06-24 11:16:13.532755
U100,R013,1,2024-07-15 11:16:13.532759
U023,R158,4,2025-02-25 11:16:13.532763
U003,R087,3,2025-06-21 11:16:13.532771
U010,R055,3,2024-09-29 11:16:13.532782
U026,R009,3,2024-07-30 11:16:13.532790
U093,R175,5,2024-12-07 11:16:13.532799
U081,R136,3,2025-05-17 11:16:13.532808
U041,R129,3,2025-01-22 11:16:13.532816
U011,R082,3,2025-01-21 11:16:13.532824
U045,R151,2,2024-09-15 11:16:13.532833
U061,R072,4,2025-03-29 11:16:13.532842
U095,R028,1,2024-10-18 11:16:13.532851
U005,R158,4,2025-01-11 11:16:13.532859
U078,R185,2,2025-06-05 11:16:13.532868
U041,R026,4,2025-03-15 11:16:13.532876
U067,R064,4,2025-06-14 11:16:13.532884
U045,R136,2,2025-02-17 11:16:13.532893
U023,R042,4,2025-06-13 11:16:13.532901
U007,R179,3,2024-12-18 11:16:13.532910
U050,R082,2,2024-07-29 11:16:13.532918
U042,R161,3,2025-01-22 11:16:13.532927
U039,R079,3,2025-01-26 11:16:13.532935
U038,R172,5,2024-11-04 11:16:13.532944
U017,R070,5,2025-02-02 11:16:13.532952
U095,R155,4,2025-01-26 11:16:13.532961
U074,R090,1,2024-11-09 11:16:13.532969
U047,R056,4,2024-12-02 11:16:13.532978
U094,R179,5,2025-01-17 11:16:13.532986
U032,R001,2,2024-12-30 11:16:13.532995
U059,R017,4,2024-10-07 11:16:13.533003
U002,R118,5,2024-10-28 11:16:13.533012
U018,R187,2,2024-09-28 11:16:13.533020
U025,R008,1,2025-05-18 11:16:13.533029
U052,R172,1,2024-07-28 11:16:13.533038
U074,R101,3,2024-10-30 11:16:13.533046
U006,R150,2,2024-07-17 11:16:13.533054
U033,R186,2,2024-12-28 11:16:13.533063
U017,R041,4,2025-03-27 11:16:13.533071
U020,R187,3,2025-01-13 11:16:13.533080
U022,R137,5,2025-06-19 11:16:13.533088
U066,R157,3,2025-07-02 11:16:13.533097
U089,R200,4,2024-12-15 11:16:13.533106
U049,R192,5,2025-03-25 11:16:13.533114
U042,R140,5,2024-12-19 11:16:13.533123
U020,R047,2,2024-09-07 11:16:13.533131
U012,R023,5,2025-03-14 11:16:13.533140
U016,R195,3,2025-01-12 11:16:13.533148
U048,R140,2,2024-08-27 11:16:13.533157
U035,R003,4,2025-06-30 11:16:13.533165
U014,R049,3,2025-02-19 11:16:13.533174
U013,R157,2,2024-10-23 11:16:13.533182
U008,R162,4,2024-12-23 11:16:13.533191
U029,R197,5,2024-09-09 11:16:13.533199
U044,R102,5,2025-06-29 11:16:13.533208
U037,R094,2,2024-09-06 11:16:13.533216
U079,R051,4,2024-10-31 11:16:13.533224
U040,R170,3,2024-10-04 11:16:13.533233
U076,R115,2,2024-10-01 11:16:13.533241
U032,R158,3,2025-05-02 11:16:13.533250
U012,R085,3,2025-04-05 11:16:13.533258
U052,R052,1,2025-06-07 11:16:13.533267
U095,R054,3,2025-05-15 11:16:13.533275
U077,R043,2,2024-07-29 11:16:13.533284
U033,R008,2,2025-01-04 11:16:13.533292
U053,R116,1,2024-12-12 11:16:13.533301
U066,R024,2,2024-08-27 11:16:13.533309
U005,R081,4,2025-03-07 11:16:13.533318
U067,R098,2,2025-05-06 11:16:13.533326
U001,R149,5,2024-09-29 11:16:13.533338
U030,R020,2,2024-07-16 11:16:13.533347
U002,R044,3,2024-10-15 11:16:13.533356
U041,R126,3,2024-10-11 11:16:13.533365
U098,R172,1,2024-11-07 11:16:13.533374
U007,R123,1,2024-11-24 11:16:13.533382
U060,R080,3,2025-05-12 11:16:13.533391
U022,R069,4,2024-10-04 11:16:13.533400
U009,R068,2,2025-01-15 11:16:13.533408
U051,R035,5,2025-01-22 11:16:13.533417
U040,R074,2,2024-08-04 11:16:13.533426
U066,R144,2,2025-03-21 11:16:13.533434
U074,R139,5,2024-08-01 11:16:13.533443
U097,R193,5,2024-11-13 11:16:13.533452
U072,R085,2,2024-09-17 11:16:13.533460
U027,R085,4,2024-08-05 11:16:13.533469
U021,R112,2,2025-01-23 11:16:13.533478
U076,R015,5,2024-09-28 11:16:13.533486
U065,R068,4,2024-09-06 11:16:13.533495
U023,R015,4,2024-10-07 11:16:13.533504
U001,R167,3,2024-09-19 11:16:13.533513
U080,R136,2,2024-12-18 11:16:13.533522
U002,R123,3,2024-10-05 11:16:13.533530
U071,R016,5,2025-03-12 11:16:13.533539
U054,R127,5,2025-03-26 11:16:13.533548
U024,R118,1,2024-10-15 11:16:13.533556
U015,R168,5,2025-06-26 11:16:13.533565
U022,R142,4,2024-11-07 11:16:13.533574
U003,R186,2,2025-04-07 11:16:13.533583
U087,R157,1,2024-12-13 11:16:13.533592
U023,R092,2,2025-02-18 11:16:13.533600
U032,R095,4,2024-09-10 11:16:13.533609
U033,R116,1,2025-04-05 11:16:13.533618
U098,R078,3,2024-11-30 11:16:13.533626
U089,R109,5,2024-12-24 11:16:13.533635
U005,R141,3,2024-08-23 11:16:13.533644
U022,R127,5,2024-09-13 11:16:13.533652
U067,R017,2,2025-03-08 11:16:13.533661
U015,R155,3,2024-10-25 11:16:13.533670
U077,R188,3,2024-07-13 11:16:13.533678
U019,R038,5,2025-03-09 11:16:13.533687
U035,R074,5,2024-07-26 11:16:13.533695
U078,R132,4,2024-09-30 11:16:13.533704
U031,R178,4,2025-04-11 11:16:13.533712
U083,R148,4,2025-03-14 11:16:13.533721
U029,R075,1,2024-11-16 11:16:13.533730
U048,R108,3,2025-06-05 11:16:13.533738
U095,R106,2,2024-12-05 11:16:13.533746
U034,R050,1,2025-02-16 11:16:13.533755
U062,R196,3,2025-06-28 11:16:13.533764
U047,R124,1,2024-12-05 11:16:13.533773
U017,R143,5,2024-10-25 11:16:13.533781
U049,R085,1,2024-10-26 11:16:13.533790
U023,R117,2,2025-03-03 11:16:13.533798
U084,R019,3,2025-06-13 11:16:13.533807
U016,R177,5,2024-09-18 11:16:13.533815
U071,R086,5,2024-08-14 11:16:13.533824
U064,R074,1,2024-09-24 11:16:13.533832
U014,R056,2,2024-09-18 11:16:13.533843
U010,R165,1,2025-06-05 11:16:13.533852
U014,R052,2,2024-11-05 11:16:13.533861
U092,R041,4,2024-12-20 11:16:13.533869
U068,R037,1,2025-02-17 11:16:13.533880
U004,R065,1,2025-07-05 11:16:13.533889
U088,R011,3,2024-10-22 11:16:13.533897
U021,R091,4,2024-08-30 11:16:13.533906
U099,R011,3,2024-07-17 11:16:13.533915
U025,R138,5,2024-08-28 11:16:13.533924
U024,R031,3,2024-07-23 11:16:13.533933
U014,R020,1,2024-12-02 11:16:13.533940
U027,R046,1,2025-07-04 11:16:13.533944
U025,R036,3,2024-10-11 11:16:13.533948
U084,R165,3,2025-02-18 11:16:13.533953
U009,R157,3,2025-04-05 11:16:13.533956
U012,R168,4,2024-07-19 11:16:13.533961
U064,R061,1,2024-09-07 11:16:13.533965
U086,R177,1,2024-09-09 11:16:13.533969
U047,R164,5,2025-02-16 11:16:13.533973
U074,R096,5,2024-09-13 11:16:13.533977
U064,R054,3,2024-10-19 11:16:13.533981
U063,R033,1,2024-10-11 11:16:13.533985
U067,R127,5,2024-10-17 11:16:13.533989
U099,R128,1,2025-01-21 11:16:13.533993
U031,R128,2,2025-01-11 11:16:13.533997
U014,R180,5,2025-05-24 11:16:13.534001
U025,R154,1,2025-05-14 11:16:13.534005
U021,R053,1,2025-02-27 11:16:13.534009
U019,R120,3,2025-01-13 11:16:13.534013
U077,R102,1,2024-09-17 11:16:13.534017
U028,R138,4,2025-02-14 11:16:13.534022
U058,R017,5,2024-12-27 11:16:13.534026
U023,R155,4,2024-12-26 11:16:13.534030
U021,R002,5,2025-01-03 11:16:13.534033
U072,R040,2,2025-03-09 11:16:13.534037
U085,R071,5,2024-08-04 11:16:13.534042
U095,R003,2,2024-08-08 11:16:13.534046
U072,R147,3,2024-07-28 11:16:13.534050
U050,R072,4,2024-07-29 11:16:13.534054
U008,R197,2,2024-11-09 11:16:13.534058
U066,R190,2,2025-02-15 11:16:13.534062
U028,R115,2,2024-10-25 11:16:13.534066
U095,R153,3,2024-08-22 11:16:13.534070
U077,R021,3,2024-08-10 11:16:13.534074
U032,R110,4,2025-01-20 11:16:13.534078
U076,R040,5,2024-12-19 11:16:13.534083
U036,R153,1,2025-06-20 11:16:13.534087
U081,R110,2,2024-08-05 11:16:13.534091
U081,R116,1,2025-06-15 11:16:13.534095
U086,R005,5,2024-08-08 11:16:13.534099
U035,R046,5,2025-06-26 11:16:13.534103
U084,R046,1,2024-08-13 11:16:13.534107
U090,R036,4,2025-03-31 11:16:13.534111
U067,R142,4,2024-12-20 11:16:13.534115
U100,R018,1,2025-01-12 11:16:13.534119
U024,R153,3,2025-05-02 11:16:13.534123
U083,R115,3,2025-04-09 11:16:13.534127
U064,R128,1,2025-03-08 11:16:13.534131
U052,R083,2,2025-05-29 11:16:13.534135
U018,R014,5,2025-02-28 11:16:13.534139
U049,R041,4,2024-11-22 11:16:13.534143
U030,R101,3,2024-11-26 11:16:13.534147
U061,R008,4,2024-11-08 11:16:13.534151
U019,R116,4,2025-03-04 11:16:13.534155
U002,R012,3,2024-07-15 11:16:13.534159
U081,R109,3,2024-12-30 11:16:13.534163
U001,R152,4,2025-04-21 11:16:13.534167
U098,R169,4,2025-01-09 11:16:13.534171
U087,R015,5,2025-03-25 11:16:13.534175
U095,R112,4,2025-01-04 11:16:13.534179
U090,R076,2,2025-04-03 11:16:13.534183
U038,R128,2,2024-08-15 11:16:13.534187
U059,R035,3,2024-12-25 11:16:13.534191
U061,R056,2,2025-03-06 11:16:13.534195
U048,R080,5,2025-02-15 11:16:13.534199
U069,R107,3,2025-07-04 11:16:13.534203
U089,R055,5,2025-02-02 11:16:13.534208
U010,R039,2,2025-04-20 11:16:13.534212
U048,R121,2,2024-08-07 11:16:13.534216
U042,R120,1,2025-03-01 11:16:13.534220
U071,R197,5,2024-12-17 11:16:13.534224
U038,R155,5,2025-05-03 11:16:13.534228
U047,R163,3,2024-12-19 11:16:13.534232
U084,R085,3,2025-03-27 11:16:13.534236
U086,R113,4,2025-04-23 11:16:13.534240
U033,R123,5,2024-11-25 11:16:13.534244
U080,R130,2,2025-06-26 11:16:13.534248
U080,R066,3,2025-03-11 11:16:13.534252
U048,R054,3,2025-01-20 11:16:13.534256
U003,R054,4,2025-03-03 11:16:13.534260
U091,R107,1,2025-03-03 11:16:13.534264
U084,R150,1,2024-08-29 11:16:13.534268
U062,R044,3,2025-07-09 11:16:13.534272
U058,R001,1,2025-05-04 11:16:13.534276
U038,R118,2,2024-09-14 11:16:13.534280
U033,R017,3,2024-07-31 11:16:13.534284
U054,R123,5,2025-02-09 11:16:13.534288
U100,R077,1,2024-07-15 11:16:13.534292
U079,R184,1,2024-08-05 11:16:13.534297
U052,R062,3,2025-05-14 11:16:13.534301
U075,R113,1,2024-10-28 11:16:13.534305
U039,R023,3,2024-11-15 11:16:13.534309
U034,R198,4,2025-02-08 11:16:13.534312
U021,R085,4,2025-07-04 11:16:13.534316
U049,R084,2,2024-11-27 11:16:13.534321
U082,R070,2,2025-03-12 11:16:13.534325
U047,R196,2,2025-04-13 11:16:13.534329
U064,R125,3,2025-03-10 11:16:13.534333
U047,R063,4,2025-02-15 11:16:13.534337
U080,R078,2,2025-05-17 11:16:13.534341
U066,R183,2,2024-09-10 11:16:13.534345
U080,R086,5,2025-06-01 11:16:13.534349
U093,R198,4,2024-08-27 11:16:13.534353
U038,R137,2,2024-11-01 11:16:13.534357
U093,R164,2,2025-03-26 11:16:13.534361
U091,R109,5,2024-08-28 11:16:13.534365
U039,R020,1,2024-10-18 11:16:13.534369
U056,R079,5,2024-10-27 11:16:13.534373
U014,R189,4,2025-06-11 11:16:13.534377
U081,R171,1,2025-06-01 11:16:13.534381
U082,R075,2,2025-03-16 11:16:13.534385
U019,R078,1,2024-12-22 11:16:13.534389
U087,R041,3,2024-10-23 11:16:13.534393
U082,R055,3,2025-02-12 11:16:13.534397
U041,R187,2,2025-01-14 11:16:13.534401
U094,R092,5,2025-01-06 11:16:13.534405
U063,R038,4,2024-12-30 11:16:13.534409
U066,R032,3,2024-12-27 11:16:13.534414
U013,R084,5,2024-09-12 11:16:13.534418
U077,R039,3,2025-01-17 11:16:13.534422
U039,R066,2,2024-08-29 11:16:13.534427
U066,R019,1,2024-09-19 11:16:13.534431
U043,R035,1,2025-03-07 11:16:13.534435
U074,R111,4,2024-09-18 11:16:13.534439
U088,R150,2,2024-10-31 11:16:13.534443
U049,R037,2,2024-08-31 11:16:13.534447
U096,R018,3,2024-11-04 11:16:13.534451
U028,R116,1,2025-05-19 11:16:13.534455
U035,R169,3,2025-02-09 11:16:13.534459
U079,R128,2,2025-01-20 11:16:13.534463
U027,R092,1,2025-04-08 11:16:13.534467
U100,R007,3,2024-09-28 11:16:13.534471
U022,R046,5,2024-10-14 11:16:13.534475
U043,R184,5,2024-08-03 11:16:13.534479
U092,R040,4,2025-03-26 11:16:13.534483
U080,R185,4,2024-12-29 11:16:13.534487
U028,R045,3,2025-07-04 11:16:13.534491
U065,R014,2,2024-09-29 11:16:13.534495
U009,R179,4,2024-11-22 11:16:13.534499
U031,R035,3,2025-03-01 11:16:13.534503
U075,R127,4,2024-08-27 11:16:13.534508
U004,R167,3,2025-01-09 11:16:13.534511
U087,R184,2,2025-05-11 11:16:13.534516
U050,R113,2,2024-10-22 11:16:13.534520
U010,R090,5,2024-09-18 11:16:13.534524
U064,R134,4,2024-09-24 11:16:13.534528
U009,R104,3,2024-10-18 11:16:13.534532
U072,R049,5,2024-08-16 11:16:13.534537
U095,R193,4,2025-02-13 11:16:13.534541
U014,R085,4,2024-09-12 11:16:13.534544
U021,R007,4,2024-12-12 11:16:13.534548
U010,R084,4,2024-11-15 11:16:13.534553
U044,R084,2,2025-01-04 11:16:13.534556
U031,R024,4,2025-02-12 11:16:13.534560
U028,R064,3,2025-01-03 11:16:13.534564
U018,R153,1,2024-09-02 11:16:13.534569
U058,R124,3,2025-05-16 11:16:13.534573
U022,R070,2,2024-12-12 11:16:13.534577
U072,R068,4,2024-10-25 11:16:13.534581
U012,R145,2,2024-09-04 11:16:13.534585
U018,R093,4,2024-08-26 11:16:13.534589
U063,R167,5,2024-11-18 11:16:13.534593
U074,R099,4,2025-05-09 11:16:13.534597
U015,R140,5,2025-04-28 11:16:13.534601
U084,R050,4,2024-11-19 11:16:13.534605
U057,R018,5,2025-02-19 11:16:13.534610
U086,R014,5,2024-10-26 11:16:13.534614
U057,R164,4,2024-09-08 11:16:13.534618
U092,R025,5,2024-11-09 11:16:13.534623
U057,R174,2,2025-03-22 11:16:13.534627
U008,R054,5,2024-12-20 11:16:13.534631
U093,R056,2,2025-01-14 11:16:13.534635
U032,R142,3,2024-07-30 11:16:13.534639
U082,R113,1,2024-12-08 11:16:13.534644
U087,R067,4,2025-05-04 11:16:13.534648
U024,R142,3,2024-12-26 11:16:13.534652
U072,R194,5,2024-09-01 11:16:13.534656
U067,R079,3,2025-04-29 11:16:13.534659
U060,R013,3,2025-01-12 11:16:13.534663
U061,R098,4,2024-10-02 11:16:13.534667
U016,R095,4,2025-02-02 11:16:13.534672
U015,R131,4,2024-09-06 11:16:13.534676
U015,R067,5,2025-03-30 11:16:13.534680
U013,R098,2,2024-11-21 11:16:13.534684
U023,R105,2,2025-05-11 11:16:13.534688
U058,R127,5,2025-03-04 11:16:13.534692
U094,R185,4,2024-11-16 11:16:13.534696
U083,R057,2,2024-12-14 11:16:13.534700
U026,R015,1,2025-04-20 11:16:13.534704
U065,R060,1,2025-02-07 11:16:13.534709
U051,R082,3,2025-06-09 11:16:13.534713
U088,R077,1,2025-02-28 11:16:13.534717
U007,R173,5,2025-02-24 11:16:13.534721
U007,R177,5,2024-09-23 11:16:13.534725
U008,R009,1,2024-07-31 11:16:13.534729
U030,R200,1,2025-03-22 11:16:13.534733
U037,R041,4,2025-06-22 11:16:13.534738
U016,R138,4,2025-02-24 11:16:13.534742
U053,R115,5,2024-08-01 11:16:13.534746
U058,R117,3,2024-12-06 11:16:13.534750
U062,R161,1,2025-07-10 11:16:13.534754
U019,R051,4,2025-04-12 11:16:13.534758
U007,R163,5,2024-08-01 11:16:13.534762
U057,R075,2,2025-03-24 11:16:13.534766
U071,R061,1,2024-12-03 11:16:13.534770
U084,R059,3,2025-05-17 11:16:13.534774
U008,R059,5,2025-06-30 11:16:13.534779
U067,R149,4,2025-06-30 11:16:13.534783
U089,R036,3,2024-10-21 11:16:13.534787
U052,R128,3,2024-09-16 11:16:13.534791
U036,R185,5,2024-11-13 11:16:13.534795
U069,R072,5,2025-03-16 11:16:13.534799
U068,R168,4,2025-06-01 11:16:13.534803
U055,R121,4,2025-06-07 11:16:13.534807
U012,R130,5,2024-07-13 11:16:13.534811
U010,R158,3,2025-01-29 11:16:13.534815
U044,R111,5,2025-01-31 11:16:13.534820
U066,R052,4,2025-06-04 11:16:13.534824
U042,R173,4,2025-03-27 11:16:13.534828
U094,R002,1,2024-11-26 11:16:13.534832
U062,R169,1,2024-12-31 11:16:13.534836
U095,R163,3,2024-09-23 11:16:13.534840
U068,R058,4,2025-04-09 11:16:13.534844
U072,R098,3,2024-08-08 11:16:13.534848
U080,R157,3,2024-08-09 11:16:13.534852
U017,R042,2,2024-09-04 11:16:13.534856
U072,R182,1,2025-07-11 11:16:13.534860
U064,R042,4,2025-04-03 11:16:13.534865
U030,R107,1,2024-08-29 11:16:13.534869
U083,R132,4,2025-06-25 11:16:13.534873
U030,R143,3,2024-10-09 11:16:13.534877
U093,R056,3,2024-08-17 11:16:13.534881
U067,R158,3,2024-12-20 11:16:13.534885
U052,R032,5,2024-08-11 11:16:13.534890
U072,R070,1,2024-08-28 11:16:13.534894
U005,R188,4,2025-05-21 11:16:13.534898
U080,R154,2,2024-11-14 11:16:13.534902
U060,R031,3,2025-04-17 11:16:13.534906
U049,R064,4,2025-01-19 11:16:13.534910
U097,R119,3,2025-03-04 11:16:13.534914
U097,R102,2,2024-12-23 11:16:13.534919
U027,R108,5,2024-08-27 11:16:13.534923
U090,R014,5,2025-02-14 11:16:13.534927
U034,R080,2,2025-03-17 11:16:13.534931
U058,R149,3,2025-07-08 11:16:13.534936
U082,R200,2,2024-08-26 11:16:13.534941
U096,R175,1,2025-01-31 11:16:13.534945
U050,R068,5,2025-06-12 11:16:13.534950
U070,R123,3,2024-10-16 11:16:13.534954
U097,R192,2,2025-06-10 11:16:13.534959
U049,R071,4,2025-03-02 11:16:13.534963
U058,R015,2,2024-11-20 11:16:13.534967
U068,R021,2,2025-07-02 11:16:13.534971
U026,R013,4,2025-01-19 11:16:13.534975
U020,R136,4,2025-01-07 11:16:13.534979
U028,R142,4,2024-09-22 11:16:13.534983
U089,R077,1,2025-05-05 11:16:13.534988
U075,R124,4,2025-06-01 11:16:13.534992
U059,R043,5,2025-02-07 11:16:13.534996
U090,R158,4,2024-07-19 11:16:13.535000
U050,R010,4,2025-02-28 11:16:13.535005
U095,R011,2,2024-07-15 11:16:13.535009
U098,R129,3,2024-10-18 11:16:13.535013
U015,R074,3,2024-10-18 11:16:13.535017
U094,R158,5,2025-02-25 11:16:13.535021
U031,R194,1,2024-12-22 11:16:13.535025
U095,R095,2,2025-01-21 11:16:13.535030
U069,R045,3,2025-03-12 11:16:13.535034
U046,R135,5,2024-12-12 11:16:13.535038
U079,R130,3,2025-04-04 11:16:13.535042
U040,R117,3,2024-11-13 11:16:13.535046
U085,R059,5,2024-07-25 11:16:13.535052
U060,R165,5,2025-06-04 11:16:13.535056
U004,R150,1,2024-10-19 11:16:13.535060
U017,R159,2,2024-12-26 11:16:13.535064
U082,R035,5,2024-07-19 11:16:13.535068
U011,R135,1,2025-03-26 11:16:13.535072
U089,R131,3,2025-05-06 11:16:13.535076
U090,R174,4,2025-07-11 11:16:13.535080
U067,R126,4,2025-06-17 11:16:13.535085
U047,R044,1,2024-10-14 11:16:13.535089
U075,R145,2,2024-08-11 11:16:13.535093
U032,R026,3,2024-10-26 11:16:13.535097
U012,R180,3,2025-01-05 11:16:13.535101
U094,R114,5,2025-02-02 11:16:13.535105
U097,R135,4,2025-03-30 11:16:13.535109
U045,R184,2,2025-02-01 11:16:13.535114
U088,R042,2,2025-04-22 11:16:13.535123
U075,R018,4,2024-07-28 11:16:13.535132
U044,R173,2,2024-10-28 11:16:13.535141
U055,R094,1,2025-07-02 11:16:13.535150
U076,R158,3,2024-12-31 11:16:13.535159
U062,R086,2,2025-04-18 11:16:13.535168
U048,R081,3,2024-07-13 11:16:13.535177
U049,R134,3,2024-11-05 11:16:13.535186
U081,R006,4,2024-12-09 11:16:13.535195
U051,R059,4,2024-08-04 11:16:13.535203
U073,R062,4,2024-10-14 11:16:13.535212
U021,R068,1,2024-10-21 11:16:13.535221
U024,R064,2,2025-06-06 11:16:13.535230
U082,R181,1,2025-01-28 11:16:13.535239
U020,R038,1,2025-05-28 11:16:13.535247
U044,R145,3,2025-03-27 11:16:13.535256
U025,R123,1,2025-03-26 11:16:13.535265
U035,R036,3,2024-10-30 11:16:13.535274
U074,R061,5,2024-08-30 11:16:13.535282
U075,R119,2,2024-09-30 11:16:13.535291
U074,R091,3,2025-03-31 11:16:13.535300
U069,R117,2,2025-05-12 11:16:13.535308
U045,R034,2,2024-07-27 11:16:13.535317
U069,R042,2,2024-10-13 11:16:13.535326
U083,R149,5,2025-02-27 11:16:13.535335
U038,R087,2,2024-08-17 11:16:13.535343
U041,R033,5,2025-02-26 11:16:13.535352
U039,R038,1,2024-11-01 11:16:13.535361
U035,R135,5,2024-12-11 11:16:13.535369
U080,R113,1,2024-08-07 11:16:13.535378
U046,R088,4,2024-07-21 11:16:13.535387
U060,R085,3,2024-09-02 11:16:13.535396
U006,R107,2,2024-09-08 11:16:13.535404
U015,R008,2,2025-01-06 11:16:13.535413
U074,R150,1,2025-01-23 11:16:13.535422
U054,R171,3,2025-01-15 11:16:13.535430
U058,R168,5,2025-04-15 11:16:13.535439
U070,R050,2,2025-01-20 11:16:13.535449
U045,R180,5,2024-11-28 11:16:13.535457
U022,R154,2,2024-07-18 11:16:13.535466
U049,R113,3,2024-07-30 11:16:13.535474
U088,R104,5,2025-04-16 11:16:13.535483
U081,R109,5,2024-08-25 11:16:13.535492
U058,R011,2,2024-08-07 11:16:13.535501
U002,R072,1,2024-08-09 11:16:13.535510
U041,R015,1,2024-11-23 11:16:13.535518
